reading_id,vehicle_id,make,model,year,engine_type,fuel_type,transmission,mileage_km,region_driven
952,952,Hyundai,Elantra,2020,4-cylinder,Petrol,Automatic,176108,Thalawathugoda
953,953,Nissan,Sunny,2022,4-cylinder,Petrol,Manual,115653,Malabe
954,954,Toyota,Hiace,2020,4-cylinder,Diesel,Manual,87543,Hokandara
955,955,Mitsubishi,Lancer,2010,4-cylinder,Petrol,Manual,104319,Hokandara
956,956,Toyota,Hiace,2010,4-cylinder,Diesel,Manual,266710,Maharagama
957,957,Suzuki,Alto,2011,3-cylinder,Petrol,Automatic,275208,Hokandara
958,958,Mitsubishi,Lancer,2017,4-cylinder,Petrol,Manual,99801,Athurugiriya
959,959,Suzuki,Jimny,2011,4-cylinder,Petrol,Manual,141672,Battaramulla
960,960,Nissan,Almera,2015,4-cylinder,Petrol,Automatic,181307,Pannipitiya
961,961,Mitsubishi,Attrage,2009,4-cylinder,Petrol,Automatic,231237,Boralesgamuwa
962,962,Toyota,Corolla,2016,4-cylinder,Petrol,Manual,169516,Hokandara
963,963,Nissan,Sunny,2010,4-cylinder,Petrol,Manual,181661,Thalawathugoda
964,964,Honda,Civic,2019,4-cylinder,Petrol,Manual,239027,Boralesgamuwa
965,965,Honda,Grace,2007,4-cylinder,Petrol Hybrid,Automatic,130027,Pannipitiya
966,966,Honda,Civic,2019,4-cylinder,Petrol,Manual,103146,Nugegoda
967,967,Nissan,Sunny,2022,4-cylinder,Petrol,Manual,82148,Nugegoda
968,968,Suzuki,Swift,2005,4-cylinder,Petrol,Manual,130329,Kaduwela
969,969,Mitsubishi,Attrage,2013,4-cylinder,Petrol,Automatic,22581,Koswatta
970,970,Toyota,Vios,2023,4-cylinder,Petrol,Automatic,167812,Malabe
971,971,Toyota,Allion,2021,4-cylinder,Petrol,Automatic,265103,Koswatta
972,972,Tata,Indica,2023,4-cylinder,Petrol,Manual,152553,Hokandara
973,973,Hyundai,i10,2010,3-cylinder,Petrol,Automatic,164168,Malabe
974,974,Mitsubishi,Lancer,2023,4-cylinder,Petrol,Manual,150351,Hokandara
975,975,Hyundai,Accent,2005,4-cylinder,Petrol,Manual,106498,Boralesgamuwa
976,976,Mitsubishi,Lancer,2018,4-cylinder,Petrol,Manual,188867,Rajagiriya
977,977,Suzuki,Swift,2019,4-cylinder,Petrol,Manual,134013,Battaramulla
978,978,Suzuki,Baleno,2020,4-cylinder,Petrol,Automatic,33037,Malabe
979,979,Toyota,Axio,2011,4-cylinder,Petrol,Automatic,193445,Malabe
980,980,Toyota,Corolla,2012,4-cylinder,Petrol,Manual,87201,Pannipitiya
981,981,Hyundai,Elantra,2017,4-cylinder,Petrol,Automatic,110652,Pannipitiya
982,982,Tata,Indica,2011,4-cylinder,Petrol,Manual,236498,Nugegoda
983,983,Suzuki,Swift,2005,4-cylinder,Petrol,Manual,249932,Rajagiriya
984,984,Honda,Grace,2005,4-cylinder,Petrol Hybrid,Automatic,131582,Kaduwela
985,985,Mitsubishi,Lancer,2005,4-cylinder,Petrol,Manual,44754,Sri Jayawardenepura Kotte
986,986,Toyota,Hiace,2015,4-cylinder,Diesel,Manual,33003,Thalawathugoda
987,987,Kia,Cerato,2009,4-cylinder,Petrol,Automatic,76269,Hokandara
988,988,Honda,Civic,2018,4-cylinder,Petrol,Manual,104957,Hokandara
989,989,Tata,Indica,2011,4-cylinder,Petrol,Manual,92961,Kaduwela
990,990,Toyota,Hiace,2009,4-cylinder,Diesel,Manual,30679,Battaramulla
991,991,Hyundai,i10,2016,3-cylinder,Petrol,Automatic,35389,Battaramulla
992,992,Toyota,Corolla,2010,4-cylinder,Petrol,Manual,72625,Koswatta
993,993,Suzuki,Swift,2019,4-cylinder,Petrol,Manual,246351,Athurugiriya
994,994,Toyota,Yaris,2011,4-cylinder,Petrol,Automatic,52251,Maharagama
995,995,Toyota,Allion,2017,4-cylinder,Petrol,Automatic,24728,Malabe
996,996,Suzuki,Swift,2016,4-cylinder,Petrol,Manual,110998,Malabe
997,997,Toyota,Yaris,2020,4-cylinder,Petrol,Automatic,165698,Malabe
998,998,Mitsubishi,Lancer,2012,4-cylinder,Petrol,Manual,260795,Kaduwela
999,999,Mitsubishi,Lancer,2007,4-cylinder,Petrol,Manual,200632,Thalawathugoda
1000,1000,Mitsubishi,Lancer,2006,4-cylinder,Petrol,Manual,144138,Hokandara
1001,1001,Toyota,Premio,2022,4-cylinder,Petrol,Automatic,167016,Sri Jayawardenepura Kotte
1002,1002,Suzuki,Jimny,2014,4-cylinder,Petrol,Manual,210471,Rajagiriya
1003,1003,Nissan,Almera,2005,4-cylinder,Petrol,Automatic,202686,Kaduwela
1004,1004,Suzuki,Wagon R,2013,3-cylinder,Petrol,Automatic,248054,Athurugiriya
1005,1005,Tata,Indica,2023,4-cylinder,Petrol,Manual,42971,Battaramulla
1006,1006,Toyota,Axio,2008,4-cylinder,Petrol,Automatic,156298,Hokandara
1007,1007,Toyota,Vios,2020,4-cylinder,Petrol,Automatic,186107,Boralesgamuwa
1008,1008,Hyundai,Elantra,2018,4-cylinder,Petrol,Automatic,208496,Maharagama
1009,1009,Hyundai,Accent,2008,4-cylinder,Petrol,Manual,130017,Kaduwela
1010,1010,Suzuki,Swift,2023,4-cylinder,Petrol,Manual,189622,Kaduwela
1011,1011,Toyota,Vios,2009,4-cylinder,Petrol,Automatic,227713,Nugegoda
1012,1012,Honda,Vezel,2005,4-cylinder,Petrol Hybrid,Automatic,75630,Athurugiriya
1013,1013,Suzuki,Wagon R,2008,3-cylinder,Petrol,Automatic,264387,Malabe
1014,1014,Toyota,Allion,2020,4-cylinder,Petrol,Automatic,158163,Thalawathugoda
1015,1015,Perodua,Axia,2021,3-cylinder,Petrol,Automatic,28422,Sri Jayawardenepura Kotte
1016,1016,Suzuki,Baleno,2010,4-cylinder,Petrol,Automatic,20639,Athurugiriya
1017,1017,Hyundai,Elantra,2018,4-cylinder,Petrol,Automatic,244164,Nugegoda
1018,1018,Honda,Vezel,2022,4-cylinder,Petrol Hybrid,Automatic,279526,Battaramulla
1019,1019,Suzuki,Wagon R,2008,3-cylinder,Petrol,Automatic,266445,Battaramulla
1020,1020,Hyundai,i10,2023,3-cylinder,Petrol,Automatic,207340,Athurugiriya
1021,1021,Honda,Fit,2015,4-cylinder,Petrol,Automatic,245553,Thalawathugoda
1022,1022,Suzuki,Swift,2020,4-cylinder,Petrol,Manual,54263,Boralesgamuwa
1023,1023,Tata,Indica,2011,4-cylinder,Petrol,Manual,217833,Koswatta
1024,1024,Kia,Cerato,2006,4-cylinder,Petrol,Automatic,206805,Hokandara
1025,1025,Nissan,Almera,2021,4-cylinder,Petrol,Automatic,117390,Sri Jayawardenepura Kotte
1026,1026,Toyota,Yaris,2019,4-cylinder,Petrol,Automatic,21374,Athurugiriya
1027,1027,Nissan,Tiida,2011,4-cylinder,Petrol,Automatic,94827,Hokandara
1028,1028,Kia,Rio,2021,4-cylinder,Petrol,Automatic,210404,Kaduwela
1029,1029,Toyota,Axio,2007,4-cylinder,Petrol,Automatic,67104,Boralesgamuwa
1030,1030,Toyota,Axio,2018,4-cylinder,Petrol,Automatic,72759,Battaramulla
1031,1031,Toyota,Corolla,2012,4-cylinder,Petrol,Manual,54746,Boralesgamuwa
1032,1032,Kia,Rio,2010,4-cylinder,Petrol,Automatic,199978,Koswatta
1033,1033,Toyota,Hiace,2007,4-cylinder,Diesel,Manual,139633,Kaduwela
1034,1034,Toyota,Yaris,2010,4-cylinder,Petrol,Automatic,53744,Nugegoda
1035,1035,Suzuki,Baleno,2008,4-cylinder,Petrol,Automatic,226307,Koswatta
1036,1036,Tata,Indica,2013,4-cylinder,Petrol,Manual,175050,Battaramulla
1037,1037,Tata,Indica,2008,4-cylinder,Petrol,Manual,142903,Pannipitiya
1038,1038,Nissan,Sunny,2021,4-cylinder,Petrol,Manual,184278,Nugegoda
1039,1039,Perodua,Axia,2013,3-cylinder,Petrol,Automatic,254175,Pannipitiya
1040,1040,Suzuki,Wagon R,2007,3-cylinder,Petrol,Automatic,112997,Battaramulla
1041,1041,Hyundai,Accent,2019,4-cylinder,Petrol,Manual,80833,Thalawathugoda
1042,1042,Kia,Cerato,2018,4-cylinder,Petrol,Automatic,250859,Hokandara
1043,1043,Suzuki,Swift,2017,4-cylinder,Petrol,Manual,177933,Malabe
1044,1044,Suzuki,Jimny,2021,4-cylinder,Petrol,Manual,151257,Battaramulla
1045,1045,Nissan,Sunny,2012,4-cylinder,Petrol,Manual,29154,Koswatta
1046,1046,Honda,City,2021,4-cylinder,Petrol,Automatic,271644,Battaramulla
1047,1047,Toyota,Corolla,2016,4-cylinder,Petrol,Manual,22292,Thalawathugoda
1048,1048,Suzuki,Wagon R,2006,3-cylinder,Petrol,Automatic,56495,Koswatta
1049,1049,Mitsubishi,Attrage,2018,4-cylinder,Petrol,Automatic,81700,Battaramulla
1050,1050,Suzuki,Alto,2018,3-cylinder,Petrol,Automatic,274421,Boralesgamuwa
1051,1051,Mitsubishi,Lancer,2006,4-cylinder,Petrol,Manual,131871,Pannipitiya
1052,1052,Nissan,Almera,2017,4-cylinder,Petrol,Automatic,230462,Hokandara
1053,1053,Toyota,Yaris,2015,4-cylinder,Petrol,Automatic,268922,Koswatta
1054,1054,Honda,Civic,2007,4-cylinder,Petrol,Manual,276927,Battaramulla
1055,1055,Toyota,Vios,2007,4-cylinder,Petrol,Automatic,62544,Thalawathugoda
1056,1056,Hyundai,i10,2019,3-cylinder,Petrol,Automatic,260329,Battaramulla
1057,1057,Toyota,Hiace,2015,4-cylinder,Diesel,Manual,120648,Athurugiriya
1058,1058,Toyota,Premio,2012,4-cylinder,Petrol,Automatic,266534,Hokandara
1059,1059,Hyundai,Accent,2015,4-cylinder,Petrol,Manual,82186,Pannipitiya
1060,1060,Hyundai,Accent,2020,4-cylinder,Petrol,Manual,31201,Thalawathugoda
1061,1061,Tata,Indica,2006,4-cylinder,Petrol,Manual,52881,Pannipitiya
1062,1062,Mazda,Demio,2013,4-cylinder,Petrol,Automatic,138192,Rajagiriya
1063,1063,Mitsubishi,Lancer,2023,4-cylinder,Petrol,Manual,79884,Malabe
1064,1064,Hyundai,Accent,2016,4-cylinder,Petrol,Manual,279642,Thalawathugoda
1065,1065,Nissan,Sunny,2011,4-cylinder,Petrol,Manual,140921,Boralesgamuwa
1066,1066,Toyota,Premio,2018,4-cylinder,Petrol,Automatic,172064,Hokandara
1067,1067,Toyota,Yaris,2015,4-cylinder,Petrol,Automatic,230677,Malabe
1068,1068,Toyota,Axio,2021,4-cylinder,Petrol,Automatic,87692,Hokandara
1069,1069,Toyota,Axio,2020,4-cylinder,Petrol,Automatic,266640,Hokandara
1070,1070,Honda,Civic,2021,4-cylinder,Petrol,Manual,192354,Kaduwela
1071,1071,Toyota,Yaris,2007,4-cylinder,Petrol,Automatic,66126,Athurugiriya
1072,1072,Honda,City,2007,4-cylinder,Petrol,Automatic,66645,Rajagiriya
1073,1073,Toyota,Yaris,2006,4-cylinder,Petrol,Automatic,127473,Sri Jayawardenepura Kotte
1074,1074,Toyota,Corolla,2013,4-cylinder,Petrol,Manual,104443,Athurugiriya
1075,1075,Kia,Rio,2008,4-cylinder,Petrol,Automatic,210677,Thalawathugoda
1076,1076,Toyota,Yaris,2021,4-cylinder,Petrol,Automatic,277079,Battaramulla
1077,1077,Honda,Civic,2012,4-cylinder,Petrol,Manual,250090,Thalawathugoda
1078,1078,Honda,Civic,2016,4-cylinder,Petrol,Manual,257219,Pannipitiya
1079,1079,Mazda,Demio,2014,4-cylinder,Petrol,Automatic,224327,Athurugiriya
1080,1080,Toyota,Vios,2016,4-cylinder,Petrol,Automatic,213213,Boralesgamuwa
1081,1081,Perodua,Axia,2009,3-cylinder,Petrol,Automatic,25997,Malabe
1082,1082,Nissan,Almera,2005,4-cylinder,Petrol,Automatic,213734,Battaramulla
1083,1083,Tata,Indica,2010,4-cylinder,Petrol,Manual,266566,Kottawa
1084,1084,Honda,City,2011,4-cylinder,Petrol,Automatic,203780,Malabe
1085,1085,Kia,Rio,2016,4-cylinder,Petrol,Automatic,253821,Battaramulla
1086,1086,Suzuki,Swift,2016,4-cylinder,Petrol,Manual,164719,Athurugiriya
1087,1087,Honda,City,2022,4-cylinder,Petrol,Automatic,94386,Koswatta
1088,1088,Nissan,Sunny,2009,4-cylinder,Petrol,Manual,128110,Rajagiriya
1089,1089,Honda,Civic,2011,4-cylinder,Petrol,Manual,210175,Maharagama
1090,1090,Toyota,Hiace,2016,4-cylinder,Diesel,Manual,71847,Hokandara
1091,1091,Toyota,Hiace,2017,4-cylinder,Diesel,Manual,201833,Hokandara
1092,1092,Kia,Cerato,2021,4-cylinder,Petrol,Automatic,236626,Hokandara
1093,1093,Toyota,Hiace,2014,4-cylinder,Diesel,Manual,37703,Hokandara
1094,1094,Toyota,Axio,2020,4-cylinder,Petrol,Automatic,149181,Hokandara
1095,1095,Hyundai,Elantra,2008,4-cylinder,Petrol,Automatic,118487,Kottawa
1096,1096,Suzuki,Swift,2007,4-cylinder,Petrol,Manual,113569,Boralesgamuwa
1097,1097,Suzuki,Wagon R,2006,3-cylinder,Petrol,Automatic,91374,Kottawa
1098,1098,Perodua,Axia,2013,3-cylinder,Petrol,Automatic,86820,Battaramulla
1099,1099,Mazda,Demio,2013,4-cylinder,Petrol,Automatic,68812,Pannipitiya
1100,1100,Mazda,Axela,2023,4-cylinder,Petrol,Automatic,107564,Thalawathugoda
1101,1101,Kia,Cerato,2014,4-cylinder,Petrol,Automatic,30619,Rajagiriya
1102,1102,Nissan,Sunny,2006,4-cylinder,Petrol,Manual,26429,Koswatta
1103,1103,Suzuki,Wagon R,2019,3-cylinder,Petrol,Automatic,156450,Battaramulla
1104,1104,Nissan,Sunny,2022,4-cylinder,Petrol,Manual,176135,Athurugiriya
1105,1105,Toyota,Hiace,2010,4-cylinder,Diesel,Manual,67564,Hokandara
1106,1106,Suzuki,Wagon R,2010,3-cylinder,Petrol,Automatic,171906,Hokandara
1107,1107,Hyundai,Accent,2019,4-cylinder,Petrol,Manual,210294,Pannipitiya
1108,1108,Toyota,Allion,2015,4-cylinder,Petrol,Automatic,119612,Pannipitiya
1109,1109,Suzuki,Jimny,2018,4-cylinder,Petrol,Manual,68336,Hokandara
1110,1110,Toyota,Yaris,2018,4-cylinder,Petrol,Automatic,79715,Nugegoda
1111,1111,Mitsubishi,Lancer,2022,4-cylinder,Petrol,Manual,187893,Malabe
1112,1112,Suzuki,Swift,2020,4-cylinder,Petrol,Manual,160154,Kaduwela
1113,1113,Perodua,Axia,2014,3-cylinder,Petrol,Automatic,117494,Boralesgamuwa
1114,1114,Kia,Cerato,2014,4-cylinder,Petrol,Automatic,80812,Athurugiriya
1115,1115,Toyota,Corolla,2006,4-cylinder,Petrol,Manual,24328,Boralesgamuwa
1116,1116,Toyota,Axio,2015,4-cylinder,Petrol,Automatic,50709,Thalawathugoda
1117,1117,Honda,Vezel,2012,4-cylinder,Petrol Hybrid,Automatic,123529,Sri Jayawardenepura Kotte
1118,1118,Mitsubishi,Attrage,2023,4-cylinder,Petrol,Automatic,114476,Pannipitiya
1119,1119,Mitsubishi,Lancer,2017,4-cylinder,Petrol,Manual,32067,Malabe
1120,1120,Honda,Civic,2013,4-cylinder,Petrol,Manual,84524,Hokandara
1121,1121,Nissan,Almera,2008,4-cylinder,Petrol,Automatic,265457,Maharagama
1122,1122,Mitsubishi,Lancer,2016,4-cylinder,Petrol,Manual,115080,Pannipitiya
1123,1123,Suzuki,Swift,2007,4-cylinder,Petrol,Manual,25813,Thalawathugoda
1124,1124,Nissan,Tiida,2009,4-cylinder,Petrol,Automatic,252713,Kaduwela
1125,1125,Toyota,Corolla,2023,4-cylinder,Petrol,Manual,221763,Thalawathugoda
1126,1126,Toyota,Vios,2012,4-cylinder,Petrol,Automatic,31555,Athurugiriya
1127,1127,Toyota,Premio,2009,4-cylinder,Petrol,Automatic,81872,Hokandara
1128,1128,Toyota,Vios,2015,4-cylinder,Petrol,Automatic,141248,Rajagiriya
1129,1129,Suzuki,Wagon R,2020,3-cylinder,Petrol,Automatic,85491,Malabe
1130,1130,Honda,Vezel,2012,4-cylinder,Petrol Hybrid,Automatic,212014,Koswatta
1131,1131,Toyota,Hiace,2012,4-cylinder,Diesel,Manual,132602,Hokandara
1132,1132,Honda,Civic,2020,4-cylinder,Petrol,Manual,266967,Sri Jayawardenepura Kotte
1133,1133,Hyundai,Accent,2005,4-cylinder,Petrol,Manual,257541,Athurugiriya
1134,1134,Kia,Cerato,2019,4-cylinder,Petrol,Automatic,207729,Hokandara
1135,1135,Nissan,Tiida,2017,4-cylinder,Petrol,Automatic,187087,Nugegoda
1136,1136,Hyundai,Accent,2008,4-cylinder,Petrol,Manual,60858,Battaramulla
1137,1137,Hyundai,i10,2012,3-cylinder,Petrol,Automatic,210034,Athurugiriya
1138,1138,Nissan,Almera,2011,4-cylinder,Petrol,Automatic,113228,Sri Jayawardenepura Kotte
1139,1139,Honda,Civic,2010,4-cylinder,Petrol,Manual,167697,Malabe
1140,1140,Toyota,Yaris,2011,4-cylinder,Petrol,Automatic,63440,Rajagiriya
1141,1141,Kia,Rio,2012,4-cylinder,Petrol,Automatic,84513,Rajagiriya
1142,1142,Toyota,Axio,2019,4-cylinder,Petrol,Automatic,256217,Thalawathugoda
1143,1143,Hyundai,Accent,2007,4-cylinder,Petrol,Manual,89847,Hokandara
1144,1144,Mitsubishi,Lancer,2013,4-cylinder,Petrol,Manual,233013,Hokandara
1145,1145,Suzuki,Alto,2020,3-cylinder,Petrol,Automatic,157244,Kottawa
1146,1146,Kia,Cerato,2008,4-cylinder,Petrol,Automatic,159887,Kaduwela
1147,1147,Honda,City,2005,4-cylinder,Petrol,Automatic,100610,Maharagama
1148,1148,Honda,Fit,2008,4-cylinder,Petrol,Automatic,240524,Sri Jayawardenepura Kotte
1149,1149,Suzuki,Swift,2022,4-cylinder,Petrol,Manual,123881,Nugegoda
1150,1150,Mazda,Demio,2010,4-cylinder,Petrol,Automatic,100866,Hokandara
1151,1151,Honda,Civic,2012,4-cylinder,Petrol,Manual,157403,Battaramulla
1152,1152,Toyota,Corolla,2006,4-cylinder,Petrol,Manual,173620,Nugegoda
1153,1153,Suzuki,Swift,2014,4-cylinder,Petrol,Manual,37827,Boralesgamuwa
1154,1154,Honda,Grace,2007,4-cylinder,Petrol Hybrid,Automatic,96559,Malabe
1155,1155,Honda,Civic,2018,4-cylinder,Petrol,Manual,207764,Kaduwela
1156,1156,Suzuki,Jimny,2016,4-cylinder,Petrol,Manual,118490,Thalawathugoda
1157,1157,Honda,Fit,2016,4-cylinder,Petrol,Automatic,121762,Athurugiriya
1158,1158,Toyota,Allion,2006,4-cylinder,Petrol,Automatic,178813,Hokandara
1159,1159,Suzuki,Swift,2009,4-cylinder,Petrol,Manual,80370,Thalawathugoda
1160,1160,Honda,Grace,2005,4-cylinder,Petrol Hybrid,Automatic,102652,Rajagiriya
1161,1161,Nissan,Almera,2019,4-cylinder,Petrol,Automatic,30015,Kaduwela
1162,1162,Toyota,Hiace,2011,4-cylinder,Diesel,Manual,235973,Pannipitiya
1163,1163,Hyundai,Accent,2006,4-cylinder,Petrol,Manual,93223,Battaramulla
1164,1164,Toyota,Vios,2016,4-cylinder,Petrol,Automatic,247705,Thalawathugoda
1165,1165,Mitsubishi,Lancer,2011,4-cylinder,Petrol,Manual,74210,Maharagama
1166,1166,Toyota,Hiace,2015,4-cylinder,Diesel,Manual,206272,Thalawathugoda
1167,1167,Honda,Vezel,2020,4-cylinder,Petrol Hybrid,Automatic,121027,Kottawa
1168,1168,Toyota,Yaris,2011,4-cylinder,Petrol,Automatic,120878,Hokandara
1169,1169,Toyota,Premio,2005,4-cylinder,Petrol,Automatic,259490,Hokandara
1170,1170,Hyundai,Accent,2017,4-cylinder,Petrol,Manual,22623,Pannipitiya
1171,1171,Hyundai,Accent,2006,4-cylinder,Petrol,Manual,239015,Malabe
1172,1172,Honda,Civic,2022,4-cylinder,Petrol,Manual,266853,Athurugiriya
1173,1173,Toyota,Axio,2006,4-cylinder,Petrol,Automatic,189549,Rajagiriya
1174,1174,Toyota,Yaris,2017,4-cylinder,Petrol,Automatic,271528,Athurugiriya
1175,1175,Toyota,Vios,2007,4-cylinder,Petrol,Automatic,35544,Malabe
1176,1176,Kia,Rio,2009,4-cylinder,Petrol,Automatic,156571,Kottawa
1177,1177,Hyundai,i10,2015,3-cylinder,Petrol,Automatic,88622,Hokandara
1178,1178,Suzuki,Alto,2006,3-cylinder,Petrol,Automatic,192180,Nugegoda
1179,1179,Nissan,Sunny,2020,4-cylinder,Petrol,Manual,207801,Hokandara
1180,1180,Toyota,Premio,2022,4-cylinder,Petrol,Automatic,225705,Hokandara
1181,1181,Honda,Fit,2017,4-cylinder,Petrol,Automatic,270519,Hokandara
1182,1182,Toyota,Corolla,2021,4-cylinder,Petrol,Manual,62673,Athurugiriya
1183,1183,Toyota,Hiace,2023,4-cylinder,Diesel,Manual,263712,Koswatta
1184,1184,Suzuki,Swift,2016,4-cylinder,Petrol,Manual,135683,Hokandara
1185,1185,Toyota,Corolla,2014,4-cylinder,Petrol,Manual,201595,Battaramulla
1186,1186,Toyota,Hiace,2017,4-cylinder,Diesel,Manual,146190,Rajagiriya
1187,1187,Mazda,Axela,2006,4-cylinder,Petrol,Automatic,236370,Thalawathugoda
1188,1188,Toyota,Hiace,2013,4-cylinder,Diesel,Manual,133427,Malabe
1189,1189,Hyundai,Accent,2011,4-cylinder,Petrol,Manual,250746,Malabe
1190,1190,Kia,Cerato,2023,4-cylinder,Petrol,Automatic,220459,Thalawathugoda
1191,1191,Honda,City,2010,4-cylinder,Petrol,Automatic,244053,Athurugiriya
1192,1192,Toyota,Corolla,2017,4-cylinder,Petrol,Manual,211814,Hokandara
1193,1193,Honda,City,2017,4-cylinder,Petrol,Automatic,258490,Malabe
1194,1194,Nissan,Sunny,2015,4-cylinder,Petrol,Manual,271514,Thalawathugoda
1195,1195,Tata,Indica,2011,4-cylinder,Petrol,Manual,42974,Thalawathugoda
1196,1196,Hyundai,i10,2007,3-cylinder,Petrol,Automatic,226755,Maharagama
1197,1197,Kia,Cerato,2019,4-cylinder,Petrol,Automatic,141655,Thalawathugoda
1198,1198,Toyota,Premio,2020,4-cylinder,Petrol,Automatic,151471,Sri Jayawardenepura Kotte
1199,1199,Hyundai,i10,2010,3-cylinder,Petrol,Automatic,154078,Boralesgamuwa
1200,1200,Honda,City,2010,4-cylinder,Petrol,Automatic,144141,Rajagiriya
1201,1201,Hyundai,Elantra,2016,4-cylinder,Petrol,Automatic,252645,Kaduwela
1202,1202,Suzuki,Baleno,2008,4-cylinder,Petrol,Automatic,241120,Hokandara
1203,1203,Mazda,Demio,2005,4-cylinder,Petrol,Automatic,135729,Hokandara
1204,1204,Toyota,Corolla,2009,4-cylinder,Petrol,Manual,221958,Pannipitiya
1205,1205,Honda,Fit,2021,4-cylinder,Petrol,Automatic,149796,Kaduwela
1206,1206,Toyota,Axio,2013,4-cylinder,Petrol,Automatic,114139,Thalawathugoda
1207,1207,Toyota,Vios,2023,4-cylinder,Petrol,Automatic,33491,Kaduwela
1208,1208,Mitsubishi,Lancer,2017,4-cylinder,Petrol,Manual,92346,Athurugiriya
1209,1209,Honda,Civic,2015,4-cylinder,Petrol,Manual,193981,Kottawa
1210,1210,Nissan,Tiida,2013,4-cylinder,Petrol,Automatic,215743,Battaramulla
1211,1211,Toyota,Vios,2010,4-cylinder,Petrol,Automatic,94994,Malabe
1212,1212,Toyota,Hiace,2015,4-cylinder,Diesel,Manual,82073,Kottawa
1213,1213,Mitsubishi,Lancer,2020,4-cylinder,Petrol,Manual,231473,Sri Jayawardenepura Kotte
1214,1214,Suzuki,Baleno,2017,4-cylinder,Petrol,Automatic,63264,Nugegoda
1215,1215,Nissan,Almera,2006,4-cylinder,Petrol,Automatic,178829,Kaduwela
1216,1216,Nissan,Almera,2009,4-cylinder,Petrol,Automatic,148885,Boralesgamuwa
1217,1217,Perodua,Myvi,2006,3-cylinder,Petrol,Automatic,170230,Boralesgamuwa
